Genes,GSM458594,GSM458595,GSM458596,GSM458597,GSM458598,GSM458599,GSM458600,GSM458601
10338258,7.313143215,7.049292027,7.335167974,6.521988072,6.797655025,7.520103771,7.08317772,7.425882289
10338259,3.730512876,3.296191352,3.936167348,3.464117351,3.817283018,3.499881957,3.569937594,3.285997
10338260,3.179025916,1.917855394,2.687218905,2.56251159,2.388609497,3.197268986,3.187638525,2.617283325
10338261,3.796549139,3.213283074,2.780490041,2.597688297,3.806589482,2.54434005,2.98584907,3.341757918
10338262,3.371667329,3.040633399,3.263055158,2.838420689,2.455699124,3.045498575,3.386300148,2.270476358
10338263,5.497181497,5.340321826,5.680303925,4.017908374,5.173268762,5.475294311,5.471491397,6.076175684
10338264,2.986896375,2.556792776,3.152102116,2.746614226,4.225074465,3.117101031,3.644629449,3.474695661
10338265,6.280419558,5.509627518,5.94300862,5.990892972,5.906442494,6.029262879,5.985299651,5.987761727
10338266,2.343136007,2.619584009,2.892377307,3.658940696,3.062003426,2.544921838,2.494973687,2.444729659
10338267,4.213304341,4.121136196,3.993768941,3.946710386,4.004718483,3.704967385,3.684526073,4.557462254
10338268,5.897644295,4.97554791,5.691910385,4.917974606,5.226570603,5.751962008,5.499683805,5.36536988
10338269,3.123971943,2.525249829,3.134814012,3.454804139,3.518468238,3.201958505,2.3396706,3.118855814
10338270,2.918730928,3.397603593,2.948334975,2.832532339,2.970413942,3.071964536,3.015728605,2.585864849
10338271,4.333046818,4.177925121,5.472174502,4.661674429,3.914757869,4.695788779,5.467430002,5.185378849
10338272,7.621653454,8.195699944,7.665116166,8.402776838,7.963015988,8.056561531,8.655027995,8.453466228
10338273,6.597456445,7.003230083,7.172003738,6.118081417,6.83060965,6.85561255,7.040012396,6.720852161
10338274,5.693972907,4.852630986,6.091569877,5.731210955,5.254483789,5.848154629,4.778409396,6.018460003
10338275,6.488197157,6.346924825,6.558189348,6.209190678,6.544693365,5.850058794,6.090603531,5.895852683
10338276,5.115974197,4.819314252,4.183143865,3.384508493,4.667872416,5.730444877,4.411258255,4.056542292
10338277,6.836571159,5.792561622,7.583257241,6.228370531,6.351938282,6.654201471,6.548531539,7.006808802
10338278,4.295569943,3.943259648,3.971114658,4.165740212,4.217002472,3.759459755,3.867567517,5.100657614
10338279,7.353221197,7.310143153,7.378394308,7.784363299,7.641044395,7.124666067,7.362297028,7.730513956
10338280,7.139578409,8.474714413,7.664551223,7.82417863,7.633448757,8.476246478,8.3072811,7.840311369
10338281,5.110828638,5.276209567,5.281129659,5.27556461,5.375403657,5.465035295,5.00826651,5.107918821
10338282,9.549515718,8.427614368,9.436903003,8.290619651,8.509589828,8.619491893,8.234236469,8.588102196
10338283,8.632085198,8.754225891,8.650040463,8.941131381,8.677527978,8.522208815,8.999753412,8.920973479
10338284,3.719486829,3.662143674,2.869673083,3.557539,4.350781955,4.114548013,3.628271538,4.336013764
10338285,4.954126807,4.646594612,5.582348562,4.432187149,4.199433732,4.814659261,4.522669707,5.212713318
10338286,8.066281886,8.568716518,8.016512122,8.407238548,8.88414159,8.686806682,8.805210632,8.4922939
10338287,6.509386134,5.617916901,5.929740542,5.366601451,6.145903067,5.740069609,5.790181738,6.254697129
10338288,3.159107775,4.166697744,2.640511674,3.045198419,2.676304353,3.905004555,3.131067292,3.90991327
10338289,4.886570923,4.268976022,4.02874259,3.855884641,3.833870527,4.495513834,4.473530068,3.872683738
10338290,6.791765753,6.34566717,7.107081595,5.989144709,6.604554926,6.421313305,6.074906497,6.632173346
10338291,4.437954217,3.028817849,4.457618711,3.376589697,3.476822969,4.128165319,4.349589506,4.744755385
10338292,9.641344007,10.06222313,9.242588649,9.692014564,9.541342858,9.79981305,9.639147129,9.643327221
10338293,4.68727609,5.205773456,5.159480145,4.959963738,4.478563488,4.450960825,5.162457013,4.990171686
10338294,6.01117945,5.843306246,5.793514846,6.117887205,6.480680976,5.375473988,5.308126317,5.994930466
10338295,7.579257901,8.255800875,7.39076442,8.042312659,7.61460674,7.871819434,8.269494614,8.31220244
10338296,3.303687383,3.07283272,2.805418353,3.339636127,3.165678822,2.557237658,2.953858947,3.754254514
10338297,4.608655775,4.996187975,5.811269238,5.169300524,5.110447966,4.718495491,4.985329387,5.078622378
10338298,10.25679841,10.75137356,10.44587997,10.22522134,10.48392813,10.67667071,10.57564201,10.44399002
10338299,5.390191622,4.81827434,4.890663792,4.470722835,5.388369651,5.151715852,5.098875212,5.55732425
10338300,5.410102462,4.229012337,5.98925623,4.76686006,5.618593016,5.322599772,4.424178002,4.980648134
10338301,4.044984096,4.649090619,4.646308069,3.71482491,3.909562571,4.414642296,3.891055917,4.350971234
10338302,6.317545519,5.497294416,6.615087528,4.895974509,5.075481596,5.01936655,4.94909918,5.28987754
10338303,3.793993715,3.21768288,3.320785293,2.876650656,3.370853466,3.541590272,3.741794454,3.85526476
10338304,4.174324936,4.009175812,3.434560624,3.386457278,4.283026296,4.528561403,3.874348897,3.332165072
10338305,6.429815146,5.164063613,5.812911663,5.568979949,5.037482665,5.310592999,5.387081485,5.325613434
10338306,7.803880529,8.496681069,8.096893981,8.892914865,8.41954702,8.115963591,8.147075584,8.398952217
10338307,4.39218547,3.568965499,4.043006137,2.38535582,3.669649707,4.21926414,3.547821388,4.115603006
10338308,4.466619538,3.213283074,4.875296781,3.779453494,4.405093973,4.139971441,4.920676044,5.455434082
10338309,2.164893132,2.272131105,2.076084815,2.189507755,2.329213933,2.387197305,2.407825713,2.808687541
10338310,4.950204909,4.982029316,5.267918371,4.956008549,5.292253413,4.821379888,4.722117694,4.934747911
10338311,8.446138598,7.765724423,8.1128759,7.516170585,7.998972669,8.159963176,6.970681792,7.481664672
10338312,7.609216229,5.718979922,6.644738861,7.194800321,6.68364387,5.582545881,6.310724757,6.679525377
10338313,3.630596266,2.59475134,2.858445854,2.747132103,2.799332835,2.734009795,2.996825538,3.028768384
10338314,6.61471898,5.598958783,6.397018652,5.005043108,5.900490601,6.178330904,5.886823408,6.0769282
10338315,6.83859454,7.796181531,7.232211625,7.553596249,7.276006551,7.531372202,7.476298344,7.320150192
10338316,5.785133366,5.231634063,6.085092846,5.737143766,5.803312127,5.687540902,5.634660893,5.622945646
10338317,11.20742398,9.383859039,10.72412675,10.06591687,10.21185743,10.06413102,9.932041059,10.22344532
10338318,6.224605168,5.269131407,5.828581531,5.564739869,5.672370465,5.287353501,4.564072831,5.492800661
10338319,4.888346682,4.831138413,5.969943533,5.057439789,4.92957674,5.856357889,5.375220177,5.966576622
10338320,6.467686662,5.866389947,6.860253229,5.605199987,5.701102301,6.623649003,6.575890002,6.047629952
10338321,4.263303308,3.977769917,4.408718075,3.517385024,4.981377263,4.913350677,4.744046324,4.846170063
10338322,6.171922364,6.912277054,6.466840068,7.33318794,7.035306242,7.009256841,7.008662921,6.734653843
10338323,5.058802516,3.555627575,3.929059624,2.785585359,3.648397819,4.09064582,3.156048702,4.101017282
10338324,3.847973958,3.495852146,4.216550107,4.47435246,3.236925987,3.234624992,4.120649979,3.889285316
10338325,5.448660342,3.763063814,4.667181528,5.848681884,5.500166694,4.939639801,5.335060733,6.380389328
10338326,6.893760244,6.635813312,7.082293172,6.033405447,6.504554954,6.526242141,6.696867143,6.801162388
10338327,7.179505012,7.424508565,7.621887728,7.51391781,7.270551832,7.624082853,7.151733736,7.507054608
10338328,2.194571208,1.947409724,1.865717854,2.62297717,2.113717221,2.877979539,2.711370224,1.865717854
10338329,3.815209391,3.846811848,3.489201325,3.893631392,3.027833372,3.654644479,3.614024812,4.076306192
10338330,5.346112963,5.80610952,5.417173913,4.998118836,5.742183182,5.864058916,5.503619508,5.529405997
10338331,6.98245543,6.398618997,7.017993706,6.486886347,5.984208344,5.692247969,5.97064582,6.003800462
10338332,3.099402073,3.036773109,2.94638156,4.675390931,4.217002472,2.491700805,4.343740637,5.069907165
10338333,4.678571897,4.832683869,5.829436449,4.305753693,4.705831978,6.016469718,4.41027244,4.799613589
10338334,7.808691026,6.727755621,7.498153518,6.957012839,6.84770589,7.015661571,7.281655034,6.889511764
10338335,3.33305846,3.04761865,3.827473729,2.596837349,3.009123476,2.719759827,3.335695634,4.044110397
10338336,2.485412825,2.366663895,2.900958025,2.26978119,2.788124845,2.963461886,2.25026198,2.84526061
10338337,3.098470684,3.599487779,3.358635964,2.718871854,2.817665664,3.597695581,2.825943471,2.920723274
10338338,3.513399538,3.288078995,4.321635857,3.380800704,2.870806767,3.274995853,4.255258833,4.684458383
10338339,8.601392671,8.686143979,8.714325176,9.113802557,8.784710711,8.991941813,9.03314267,8.842423233
10338340,6.742539861,6.537667152,7.095643586,5.798515338,6.289307869,6.676410752,6.122048135,6.677972259
10338341,5.976106449,5.406456928,5.824104104,4.92079572,5.284730457,4.993152371,5.610622989,5.519780623
10338342,3.188185159,2.831996406,2.621590513,2.527472016,2.97113579,2.471959631,2.718212537,2.963376884
10338343,2.11598047,2.070098483,2.052749952,2.340136081,1.798294558,1.998867191,2.085517281,2.215637604
10338344,9.182959899,9.651156214,9.012074687,9.757461141,9.514096382,9.481780423,9.798753985,9.618850617
10338345,4.346792618,3.650388377,4.370050697,3.042939757,3.379796759,4.323271637,4.090303793,5.118023032
10338346,6.884927344,6.505406464,7.134915733,6.346839094,6.088685951,6.330162739,6.631623329,6.53427886
10338347,7.845290596,7.501139394,7.842282616,7.941884398,8.017991665,7.26067066,7.57685103,7.42205294
10338348,5.689455833,6.931404698,6.203396662,7.012475102,6.948302351,6.93536192,7.578430368,7.273960589
10338349,7.033634858,5.68350073,6.120575248,5.716385533,6.910410959,6.28061931,6.405209661,7.247459841
10338350,7.090452154,6.494308791,7.179567508,6.393084253,6.183522356,6.588351281,6.208113177,6.493233958
10338351,5.460035737,5.030241026,5.652009016,4.855890121,5.469852014,4.101803729,4.374832291,5.895219705
10338352,4.991041392,5.39518169,5.279066636,4.938166612,5.100472587,4.651374985,4.500220635,6.035041088
10338353,6.872776654,5.816204819,6.977550766,5.834793219,5.766379026,6.033659856,5.839458309,5.755651252
10338354,7.83587885,8.130080237,7.63483034,7.883282336,8.086362149,7.791164972,7.98907957,7.790870347
10338355,5.76715239,5.655333435,5.206759,3.381187803,5.452192753,5.827142007,5.673109052,6.613210295
10338356,6.914635115,6.281934936,7.291439014,6.678648353,6.536196626,6.271058201,6.659368762,6.63897164
10338357,4.071245517,4.476277219,3.17424685,3.886352356,5.222074215,3.850803637,4.456719029,4.878435861
10338358,5.669736803,5.689038033,5.90803099,5.808868706,5.412711755,5.19243713,5.442047944,5.781148415
10338359,5.935800945,5.623174002,5.346808058,5.371004707,5.18974166,5.439680092,4.974562842,5.928867473
10338360,4.95464549,3.734235503,4.70654045,3.022181702,3.269421606,4.004642116,4.58704401,5.222439614
10338361,7.61816756,6.473937481,7.547935262,6.794638489,7.546196243,6.966974712,7.430244775,8.025661595
10338362,3.18624328,2.024870765,2.501615254,3.050504394,2.888744644,3.838789374,2.107397167,2.954762224
10338363,6.803745549,5.661077048,7.064146066,6.037820803,5.539313303,6.444263081,5.610056173,5.921658687
10338364,5.79140535,5.300370796,5.899047212,5.559440272,4.727763796,5.133855817,5.033651356,5.7116628
10338365,4.172818831,2.556188925,2.339839629,4.452136005,2.970154131,2.04110943,2.086886802,4.065908901
10338366,7.696428373,6.617990433,7.604801735,7.162051528,7.381873192,6.901391768,6.611347899,7.754939454
10338367,5.893319889,5.86884238,4.552328541,4.899711177,5.266223575,4.999980419,4.843024627,4.915082694
10338368,3.673381109,3.671173119,4.267755208,3.118516331,3.983037143,3.413537603,3.723871279,2.824616824
10338369,6.621869644,5.244099959,6.276813422,5.364893482,5.160346655,5.174722574,4.73346659,5.34768372
10338370,4.35958008,3.440144601,3.775341953,4.041031588,3.526689589,4.437488197,3.359269147,3.829489319
10338371,6.802123045,7.496921033,7.249353975,7.336747998,7.633584006,7.49661883,7.670395444,7.427374862
10338372,5.118218249,4.576421431,6.015224419,4.494532135,5.350727367,5.479559624,5.110836421,5.360080683
10338373,7.315430677,6.622301212,7.532610897,7.18458773,7.174358045,6.213403666,6.802091861,7.086156215
10338374,6.581079098,6.584729058,5.704819441,6.135449511,5.816112749,6.738803519,6.366473754,6.292973956
10338375,5.433565325,5.576395629,3.693459722,4.312888117,5.876989974,6.016930559,5.798937574,5.694490685
10338376,4.75192558,4.842578977,4.91827126,3.917475843,5.180299187,3.740525248,5.111329665,5.390626087
10338377,5.543016514,4.844726293,5.253747412,4.606086953,4.462321437,4.840789849,4.984944159,5.056105577
10338378,4.929413712,4.346053272,5.138334187,4.330739729,4.533625999,4.373378815,4.574223588,4.619476333
10338379,2.788528291,2.532474082,1.946792156,2.710192989,3.344873964,2.743918557,2.496515501,3.083342999
10338380,8.736359761,8.957209413,8.714523306,8.292822318,8.780139717,8.823689673,8.401796072,8.577829074
10338381,2.535622954,2.709612609,2.542772812,3.015527731,3.400854309,2.937085011,2.421807321,2.789874945
10338382,6.063813314,5.909208805,6.919546386,5.809910843,6.009579868,5.337633358,5.866934545,5.328656162
10338383,7.936587395,8.147633019,6.954079284,7.996917971,7.881887112,7.367898792,8.247035775,8.157514595
10338384,5.14229737,5.931944269,4.301914055,6.169034659,6.205569728,3.716561282,6.058316012,6.920510302
10338385,8.540484232,7.898329074,8.552635932,8.37752525,8.502350835,8.264936407,8.140293314,8.228854663
10338386,3.26621356,2.676834855,2.636918639,2.683029343,2.838612864,2.375815945,2.552351006,3.146888316
10338387,4.885016336,3.943241636,5.810078674,4.768913473,4.117293752,5.273601859,5.022778472,4.284010082
10338388,6.284174999,6.084276778,6.086273431,6.512378824,6.239354354,6.102916488,6.747010659,6.817508246
10338389,5.009622498,4.090837567,4.081712636,4.211434417,4.205822928,5.212758119,3.678840105,4.357559028
10338390,3.722054551,3.445638691,5.506834579,4.00007552,3.225117459,3.779331263,3.781644458,3.315749196
10338391,3.506786551,3.155961408,3.801365648,3.210297927,3.40682594,3.272167245,3.084685873,3.136911938
10338392,6.456052608,6.1906842,6.077875741,5.139931168,6.155155129,5.853589174,5.316940463,6.113655965
10338393,8.380976459,7.468593134,8.000976389,7.189951862,7.871696224,7.811611664,7.302607512,7.750703427
10338394,8.989918977,9.193536403,9.090506622,8.579013863,9.236081656,9.576577478,9.166517679,8.886742433
10338395,7.154198609,7.369449605,7.320919415,7.644608811,7.214374368,6.83721115,7.658821637,7.080440028
10338396,7.983493149,7.918970753,7.789430401,8.125597881,7.941222665,7.779267073,8.111473578,8.16605524
10338397,3.850441573,2.764829699,3.537620005,3.44462015,2.862019347,3.261363968,3.553647225,3.432621019
10338398,8.349650695,8.187764905,8.103006421,8.160167102,8.215683947,8.291717391,8.213795722,8.313149943
10338399,7.529611638,8.199786141,8.832963384,8.366423597,8.460550875,9.030386269,8.665862408,8.48692828
10338400,6.008948413,6.713360453,6.065240765,6.387131597,6.333932444,6.252960493,6.548817998,6.077396323
10338401,2.377092028,2.281378925,2.464776503,2.00838654,2.452590006,2.098810147,2.374824963,2.401374674
10338402,2.892589717,3.709680358,3.477538765,3.169706981,3.022075952,4.144323364,3.61227755,3.740885335
10338403,7.940110981,6.840442149,7.853854086,7.375627645,6.598797586,7.030089362,6.642407137,6.921002878
10338404,7.892315307,7.327450929,7.420923994,6.877069839,7.095212564,7.586864853,6.675324137,7.34416923
10338405,2.4820333,3.060957462,2.478293726,2.916404241,2.102921482,3.244809909,3.22492882,3.169119629
10338406,5.208523377,3.788542584,4.787365321,4.800739368,5.122445048,4.999102831,4.839332819,5.42886731
10338407,6.42553149,5.233127785,6.626353492,5.933143751,5.575083587,5.844924277,5.619380373,6.361592916
10338408,6.52654195,6.10583277,6.192972514,5.752304854,5.56476024,5.930433374,6.09060642,6.089658334
10338409,6.222035397,4.474529905,5.346267722,4.111471389,5.393460981,5.407028841,5.474812707,4.570262107
10338410,6.085348921,6.541524356,5.530960572,6.938730693,6.534338487,6.593015512,6.281188833,6.105783304
10338411,12.06057933,10.89723846,12.07902277,10.75424343,10.85989397,11.32009544,10.42228095,10.88140399
10338412,4.784513214,5.428261034,5.979286271,5.732082217,5.275213908,5.452381723,4.612090879,5.708849728
10338413,5.868861886,4.189351714,5.501334349,4.19339555,4.922998187,4.679441611,4.877090414,4.917677097
10338414,7.527259188,6.527839642,6.766778346,6.922209634,6.803605161,6.405652637,6.35980227,6.395421361
10338415,5.221317274,5.20244339,5.979390842,5.583544182,5.51439458,5.133145212,4.921897118,4.985845732
10338416,5.089080164,4.031868256,5.917731707,3.283746901,4.456986184,4.072717127,5.03359375,5.333140511
10338417,5.108648848,4.991213224,5.311077743,4.458230256,5.147768389,5.747805828,4.644911977,5.015567164
10338418,3.064416055,3.02868047,3.056603944,3.202554817,2.926010053,2.886874983,3.624557259,2.92675553
10338419,6.234324831,5.704429616,5.388051042,4.319901625,4.484530002,4.271155679,4.702266857,3.086653121
10338420,4.463472796,4.248598464,5.044351111,4.234442939,3.960942241,4.096234136,4.580545153,4.887436225
10338421,6.844638333,7.39800253,6.084198315,6.878357164,6.954818071,6.86612664,7.513141374,6.865710337
10338422,6.330657057,5.136865802,6.6610443,5.267901676,5.562304061,5.756919219,5.223262613,5.686768501
10338423,7.344655888,6.60364764,6.882804088,6.548357498,7.031199882,6.652075717,6.562709255,7.074393153
10338424,9.157359829,8.653651761,9.372092908,9.210704319,9.058115889,9.130739527,8.936346858,9.291974868
10338425,6.245402832,4.623887654,5.425435478,4.733420354,5.483861445,4.34284644,5.620099224,6.186991009
10338426,4.133059427,2.844323326,3.777713372,2.991066475,3.67861153,3.564354462,3.159283344,2.992425714
10338427,4.683405648,4.973696932,4.94537056,4.038013497,4.282107781,3.885455211,4.519061768,4.633730746
10338428,4.093606264,3.435268947,3.769912479,4.281803697,3.533120827,2.813949075,2.906646968,3.378684623
10338429,7.133376614,6.385158459,7.094919605,6.49299675,6.676641671,6.406009908,6.205648764,6.412112146
10338430,2.83200923,3.45646543,2.719352751,2.787215174,2.661834982,3.6231278,2.912645925,2.79276312
10338431,4.91116838,5.272686237,5.659105177,4.692546745,4.512563327,4.152885742,4.614907002,5.170909162
10338432,4.142449004,3.626288784,3.899252513,3.63687019,3.761088216,3.946000258,3.152924416,4.237791037
